읍면동,분양면적,총세대수,세대수,매매평균 ㎡당가(만원),노후도,역세권점수,전세평균 ㎡당가(만원),토지면적(km2),문화시설수,쇼핑시설수,스타벅스,,metro,culture,shop
송현동,56.19,575,148,149,25.07,1,86,2.55,2,7,0,,0.392156863,0.784313725,2.745098039
송현동,49.58B,575,59,131,25.07,1,85,2.55,2,7,0,,0.392156863,0.784313725,2.745098039
송현동,49.58D,575,30,131,25.07,1,84,2.55,2,7,0,,0.392156863,0.784313725,2.745098039
송현동,49.58C,575,24,131,25.07,1,83,2.55,2,7,0,,0.392156863,0.784313725,2.745098039
송현동,49.58A,575,47,131,25.07,1,81,2.55,2,7,0,,0.392156863,0.784313725,2.745098039
화수동,59.5,560,170,184,28.06,0,113,0.61,2,13,0,,0,3.278688525,21.31147541
화수동,42.97,560,90,169,28.06,0,96,0.61,2,13,0,,0,3.278688525,21.31147541
화수동,49.58,560,300,155,28.06,0,87,0.61,2,13,0,,0,3.278688525,21.31147541
화수동,86.76,359,141,225,17.04,0,173,0.61,2,13,0,,0,3.278688525,21.31147541
화수동,114.8,359,218,192,17.04,0,161,0.61,2,13,0,,0,3.278688525,21.31147541
화수동,85.95C,365,58,215,17.01,0,180,0.61,2,13,0,,0,3.278688525,21.31147541
화수동,85.95B,365,53,215,17.01,0,180,0.61,2,13,0,,0,3.278688525,21.31147541
화수동,85.95A,365,124,215,17.01,0,180,0.61,2,13,0,,0,3.278688525,21.31147541
화수동,105.78B,365,101,208,17.01,0,175,0.61,2,13,0,,0,3.278688525,21.31147541
화수동,105.78A,365,29,208,17.01,0,175,0.61,2,13,0,,0,3.278688525,21.31147541
용현동,52.89,57,55,161,15.12,2,104,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,79.33,640,80,277,19.01,2,214,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,92.56,640,200,259,19.01,2,208,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,109.09A,640,120,245,19.01,2,193,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,109.09B,640,80,234,19.01,2,183,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,128.92,640,80,233,19.01,2,153,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,161.98,640,80,201,19.01,2,142,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,79.33,666,114,277,18.07,2,214,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,92.56,666,156,259,18.07,2,203,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,109.09,666,240,245,18.07,2,193,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,128.92,666,80,233,18.07,2,167,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,161.98,666,76,201,18.07,2,142,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,77.43,180,28,299,8.1,2,252,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,95.54,180,68,274,8.1,2,233,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,107.25,180,56,270,8.1,2,214,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,109.94,180,28,241,8.1,2,205,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,80.24,209,67,285,8.1,2,243,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,95.54,209,56,274,8.1,2,233,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,107.25,209,86,270,8.1,2,214,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,89.25,"1,170",270,232,27.01,2,185,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,102.47,"1,170",450,224,27.01,2,176,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,105.78,"1,170",90,217,27.01,2,161,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,142.14,"1,170",180,190,27.01,2,151,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,171.9,"1,170",180,169,27.01,2,128,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,102.47,598,442,215,28.01,2,166,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,148.76,598,156,178,28.01,2,131,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,109.09,616,132,227,17.06,2,189,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,105.78,616,352,225,17.06,2,188,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,95.86,616,132,224,17.06,2,183,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,56.19,168,96,151,29.06,2,107,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,69.42,492,168,173,29.04,2,103,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,62.81,492,108,171,29.04,2,101,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,76.03,492,72,171,29.04,2,111,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,66.11,492,120,170,29.04,2,110,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,59.5,492,24,168,29.04,2,109,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,52.89,204,30,175,31.01,2,108,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,56.19,204,114,169,31.01,2,101,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,69.42,204,60,166,31.01,2,120,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,81.51D,168,1,209,39.08,2,118,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,84.37C,168,3,201,39.08,2,112,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,84.47,168,85,201,39.08,2,71,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,84.81A,168,10,200,39.08,2,79,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,85.29B,168,7,199,39.08,2,106,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,85.30E,168,1,199,39.08,2,118,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,85.62F,168,1,199,39.08,2,118,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,113.91,168,54,160,39.08,2,118,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,114.11A,168,1,160,39.08,2,76,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,115.09B,168,5,159,39.08,2,161,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,79.33,114,114,180,24.08,2,161,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,66.11,60,60,170,32.1,2,161,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,59.50A,135,30,197,36,2,161,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,59.50B,135,5,197,36,2,148,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,59.5,135,100,197,36,2,99,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,79.33,110,110,150,33.08,2,201,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,105.78C,299,13,189,24.09,2,102,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,105.78,299,96,189,24.09,2,235,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,105.78A,299,56,189,24.09,2,216,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,105.78B,299,14,189,24.09,2,186,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,79.33,299,120,187,24.09,2,183,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,85.95,48,48,150,15.09,2,165,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,106.7,550,550,253,9.1,2,164,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,76.03,100,100,164,33.05,2,158,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,83.08,821,433,283,14.07,2,150,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,106.4,821,388,263,14.07,2,139,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,83.30A,630,58,270,7.03,2,130,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,84.67B,630,57,266,7.03,2,81,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,112.23,630,74,258,7.03,2,76,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,122.1,630,86,250,7.03,2,132,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,92.56,60,30,143,34,2,132,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,105.78A,400,385,161,28,2,228,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,105.78,400,15,161,28,2,213,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,78.91,171,25,279,8.02,2,200,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,91.35,171,26,263,8.02,2,199,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,107.28A,171,74,247,8.02,2,197,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,108.17B,171,18,245,8.02,2,192,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,108.98C,171,16,243,8.02,2,170,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,111.9,171,12,237,8.02,2,157,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,109.09,408,225,209,22.04,2,158,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,82.64,408,183,197,22.04,2,157,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,95.86,941,120,198,29.02,2,156,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,102.47,941,120,190,29.02,2,151,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,89.25,941,114,185,29.02,2,125,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,79.33,941,145,180,29.02,2,156,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,135.53,941,86,160,29.02,2,151,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,109.09,368,108,197,25.06,2,145,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,92.56,368,80,194,25.06,2,115,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,79.33,368,180,189,25.06,2,101,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,42.97,130,84,169,37.07,2,87,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,49.58,130,30,166,37.07,2,173,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,69.42,130,16,166,37.07,2,165,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,66.11,40,40,144,34.08,2,151,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,109.09,298,120,220,22,2,175,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,79.33,298,154,216,22,2,166,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,128.92,298,24,175,22,2,163,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,72.72,606,100,218,28,2,130,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,102.47,606,354,216,28,2,151,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,85.95,606,100,204,28,2,128,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,142.14,606,52,162,28,2,112,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,105.78,352,96,175,27.03,2,107,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
용현동,85.95,352,191,172,27.03,2,76,4.22,3,69,2,,0.473933649,0.710900474,16.3507109
문학동,82.64,104,104,169,24,0,115,1.73,8,19,0,,0,4.624277457,10.98265896
문학동,82.64,105,105,169,22,0,115,1.73,8,19,0,,0,4.624277457,10.98265896
학익동,69.42,402,6,176,30.07,0,106,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,66.11A,402,48,170,30.07,0,251,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,66.11,402,168,170,30.07,0,222,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,82.64,"1,480",240,284,19,0,178,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,109.09,"1,480",520,257,19,0,154,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,152.06,"1,480",320,197,19,0,136,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,175.2,"1,480",240,168,19,0,110,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,69.42,114,42,173,28.11,0,241,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,49.58,364,104,287,30,0,227,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,69.42,364,78,274,30,0,212,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,59.5,364,78,269,30,0,202,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,79.33,364,104,252,30,0,238,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,49.58,574,106,287,29.05,0,236,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,79.33,574,106,284,29.05,0,214,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,69.42,574,84,266,29.05,0,213,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,89.25,574,80,266,29.05,0,205,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,59.5,574,84,256,29.05,0,202,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,102.47,574,114,249,29.05,0,238,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,82.64,894,108,272,28.1,0,221,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,52.89,894,36,269,28.1,0,213,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,69.42,894,168,266,28.1,0,205,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,89.25,894,120,266,28.1,0,180,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,102.47,894,210,249,28.1,0,173,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,115.7,894,60,225,28.1,0,170,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,132.23,894,48,200,28.1,0,158,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,148.76,894,84,185,28.1,0,134,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,175.2,894,60,171,28.1,0,241,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,52.89,630,150,269,28.01,0,213,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,69.42,630,150,266,28.01,0,205,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,89.25,630,60,266,28.01,0,203,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,102.47,630,120,249,28.01,0,174,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,132.23,630,60,200,28.01,0,160,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,148.76,630,90,185,28.01,0,238,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,82.64,594,72,272,25.06,0,221,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,69.42,594,72,266,25.06,0,213,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,89.25,594,60,266,25.06,0,205,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,102.47,594,120,254,25.06,0,174,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,132.23,594,120,204,25.06,0,160,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,148.76,594,90,188,25.06,0,137,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,175.2,594,60,164,25.06,0,199,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,89.25,254,60,269,26.07,0,198,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,102.47,254,134,254,26.07,0,160,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,148.76,254,60,188,26.07,0,230,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,79.33,510,192,284,24,0,210,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,102.47,510,168,254,24,0,158,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,148.76,510,150,187,24,0,207,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,85.95,538,218,268,21.06,0,193,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,109.09,538,320,234,21.06,0,300,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,85.02,707,109,350,8.04,0,244,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,129.06A,707,38,302,8.04,0,244,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,129.24B,707,135,302,8.04,0,234,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,134.41,707,82,290,8.04,0,210,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,150.2,707,82,270,8.04,0,197,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,205.03,707,36,258,8.04,0,194,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,162.68,707,76,258,8.04,0,175,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,165.33,707,47,254,8.04,0,133,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,182.41,707,96,249,8.04,0,133,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,85.95,444,24,189,29.02,0,122,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,69.42,444,216,173,29.02,0,111,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,59.5,444,168,172,29.02,0,109,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,62.81,444,36,163,29.02,0,195,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,79.33,396,220,233,22.01,0,170,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,109.09,396,176,206,22.01,0,177,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,76.03,580,120,230,34,0,164,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,89.25,580,110,218,34,0,162,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,105.78,580,350,208,34,0,107,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,62.81,50,50,207,30.04,0,176,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,79.33,280,156,208,20.01,0,137,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,105.78,280,84,203,20.01,0,118,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,79.33,252,168,221,20.02,0,170,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,112.39,252,84,202,20.02,0,138,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,83.29,"2,090",446,342,11,0,300,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,109.73A,"2,090",872,310,11,0,283,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,110.64B,"2,090",211,307,11,0,280,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,110.32C,"2,090",244,286,11,0,272,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,153.57,"2,090",221,249,11,0,215,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,192.22,"2,090",96,229,11,0,172,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,76.03,312,52,227,20.11,0,178,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,109.09,312,176,197,20.11,0,165,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,39.66,312,84,183,20.11,0,120,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,76.03,112,40,227,18.09,0,178,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,105.78,112,40,203,18.09,0,170,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,158.67,112,1,173,18.09,0,126,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,177.77,432,122,398,7.03,0,235,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,152.06,432,130,361,7.03,0,232,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,23.75A,432,12,358,7.03,0,232,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,25.37B,432,12,335,7.03,0,220,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,34.08A,432,12,323,7.03,0,217,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,108.52,432,52,320,7.03,0,207,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,110.15,432,48,317,7.03,0,194,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,41.07,432,12,304,7.03,0,194,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,36.16B,432,12,304,7.03,0,183,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,28.35,432,5,300,7.03,0,166,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,79.33,348,145,199,20.04,0,176,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,105.78,348,165,194,20.04,0,165,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,148.76,348,38,168,20.04,0,128,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,58.29,171,19,223,16.03,0,194,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,105.78,171,114,222,16.03,0,186,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,83.26,171,38,215,16.03,0,180,5.87,5,40,1,,0,0.851788756,6.814310051
학익동,76.03,80,80,171,22.05,0,112,5.87,5,40,1,,0,0.851788756,6.814310051
도화동,99.17,147,101,209,16,2,93,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,79.33,147,44,195,16,2,82,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,56.19,147,2,142,16,2,71,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,109.09,211,97,197,22.02,2,160,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,89.25,211,114,174,22.02,2,129,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,86.02,265,92,285,4.1,2,211,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,111.61,265,98,264,4.1,2,203,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,141.02,265,38,245,4.1,2,174,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,109.29A,397,85,236,6.01,2,192,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,109.30C,397,144,233,6.01,2,191,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,110.04B,397,166,232,6.01,2,188,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,109.09,496,496,195,26.1,2,151,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,82.64,80,80,157,29.03,2,64,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,62.81,375,375,163,31.07,2,88,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,89.25B,115,50,182,34.08,2,67,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,89.25A,115,5,182,34.08,2,67,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,89.25,115,60,182,34.08,2,67,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,92.56,50,20,178,32.12,2,66,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,105.78,50,30,175,32.12,2,65,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,59.5,60,30,176,33.05,2,67,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,82.64,60,30,175,33.05,2,61,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,72.72,110,60,179,37.07,2,62,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,69.42,110,50,166,37.07,2,61,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,72.72,46,46,179,37,2,62,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,69.42,60,60,202,33.09,2,65,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,66.11B,175,5,174,35,2,62,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,66.11A,175,10,174,35,2,61,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,66.11,175,60,174,35,2,61,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,89.25,175,30,174,35,2,61,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,69.42A,175,5,158,35,2,58,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,69.42,175,65,158,35,2,58,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,92.56,40,40,194,34,2,81,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,33.05,76,76,219,30.1,2,53,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,56.19,70,40,187,32,2,62,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,62.81,70,30,183,32,2,60,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,85.95,180,170,172,34.08,2,70,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,85.95A,180,10,172,34.08,2,70,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,89.25B,93,18,179,12.09,2,101,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,89.25A,93,63,179,12.09,2,101,3.84,4,39,0,,0.520833333,1.041666667,10.15625
도화동,95.86,93,12,175,12.09,2,94,3.84,4,39,0,,0.520833333,1.041666667,10.15625
숭의동,99.17,117,65,187,15,2,136,2.23,12,35,0,,0.896860987,5.381165919,15.69506726
