구시군,읍면동,아파트명,평균매매가 제곱미터당(만원),분양면적,단지세대수,개별세대수,노후도,역세권점수,전세평균제곱미터당(만원),토지면적.km2.,문화시설수,쇼핑시설수,스타벅스,평균 인구수,평균 세대수,교육시설 수,개발호재유무,혼인건수3년평균
연수구,송도동,송도웰카운티4단지,464,110.01,465,84,8.1,6,324,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티4단지,442,164.151,465,81,8.1,6,318,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도웰카운티4단지,440,126.02,465,38,8.1,6,315,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도자이하버뷰2단지,446,130.19,523,50,7.1,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도자이하버뷰2단지,443,192.01,523,2,7.1,6,314,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도자이하버뷰2단지,443,192.05,523,52,7.1,6,340,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도자이하버뷰2단지,441,192.55,523,52,7.1,6,333,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도해모로월드뷰,448,112.69,638,185,6,6,328,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도해모로월드뷰,447,113.07,638,129,6,6,328,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도해모로월드뷰,446,113.16,638,132,6,6,328,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,송도힐스테이트5단지,462,200.26,118,35,7.11,6,327,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,코오롱더프라우2차(3단지),450,284.39,180,3,6.04,6,326,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,푸르지오하버뷰,461,206.06,593,63,7.09,6,323,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,푸르지오하버뷰,454,191.53,593,101,7.09,6,317,9.7,8,95,6,116156,38035,22,1,131
연수구,송도동,푸르지오하버뷰,440,192,593,38,7.09,6,316,9.7,8,95,6,116156,38035,22,1,131
연수구,옥련동,럭키송도,262,85.95,1304,144,25.01,1,221,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,럭키송도,234,105.78,1304,728,25.01,1,199,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,럭키송도,231,125.62,1304,216,25.01,1,175,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,럭키송도,198,161.98,1304,216,25.01,1,145,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산1차,221,82.64,307,244,24.02,1,188,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산1차,189,119,307,63,24.02,1,155,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산2차,271,79.33,301,137,21.07,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산2차,227,105.78,301,124,21.07,1,189,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,백산2차,176,178.51,301,40,21.07,1,123,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,삼성,306,79.33,612,402,22.09,1,246,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,삼성,260,105.78,612,210,22.09,1,203,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,서해,271,79.33,600,324,23.02,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,서해,262,85.95,600,24,23.02,1,215,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,서해,245,95.86,600,108,23.02,1,206,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,서해,218,109.09,600,144,23.02,1,188,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,송학둥지,176,79.33,160,80,35,1,107,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,송학둥지,176,79.33,160,80,35,1,107,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,쌍용,309,79.33,574,256,20.04,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,쌍용,257,109.09,574,227,20.04,1,197,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,쌍용,225,152.06,574,91,20.04,1,158,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,277,39.66,384,224,21.04,1,189,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,241,105.78,384,72,21.04,1,164,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,199,142.14,384,40,21.04,1,155,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,190,148.76,384,44,21.04,1,150,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,178,261.15,384,2,21.04,1,94,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,아주1차,177,251.24,384,2,21.04,1,93,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,영남송도,204,66.11,335,80,34.01,1,68,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,영남송도,199,72.72,335,100,34.01,1,62,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,영남송도,195,79.33,335,155,34.01,1,57,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성,315,79.33,498,206,22.03,1,243,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성,261,109.09,498,224,22.03,1,211,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성,214,152.06,498,68,22.03,1,171,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성2차,256,107.59,255,88,16.06,1,209,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,우성2차,243,119.22,255,167,16.06,1,197,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,원흥,227,105.78,359,184,24.01,1,188,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,원흥,221,82.64,359,175,24.01,1,184,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,윤성,189,66.11,132,54,27.08,1,131,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,윤성,187,56.19,132,6,27.08,1,129,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,윤성,186,72.72,132,66,27.08,1,119,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,윤성,183,62.81,132,6,27.08,1,116,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,태평,303,76.03,273,98,21.01,1,243,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,태평,243,109.09,273,120,21.01,1,193,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,태평,200,155.37,273,36,21.01,1,148,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,태평,195,148.76,273,19,21.01,1,145,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,풍림,311,56.19,386,52,20.09,1,249,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,풍림,309,79.33,386,116,20.09,1,246,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,풍림,280,99.17,386,160,20.09,1,222,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,풍림,254,109.09,386,58,20.09,1,202,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,한국,277,79.33,481,225,21,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,한국,251,105.78,481,256,21,1,203,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대1차,276,56.19,674,68,24,1,200,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대1차,232,92.56,674,136,24,1,196,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대1차,231,112.39,674,249,24,1,195,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대1차,230,79.33,674,221,24,1,182,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대2차,309,79.33,1180,518,22.06,1,246,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대2차,249,112.39,1180,662,22.06,1,205,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대3차,290,79.33,368,168,22.05,1,243,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대3차,236,112.39,368,200,22.05,1,191,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대4차,312,79.33,1011,457,21.07,1,233,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대4차,254,112.39,1011,554,21.07,1,196,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대5차,303,76.03,621,268,21.06,1,243,2.15,4,31,0,44791,16553,10,0,131
연수구,옥련동,현대5차,252,109.09,621,353,21.06,1,193,2.15,4,31,0,44791,16553,10,0,131
연수구,청학동,동남,144,56.19,131,48,30.01,0,79,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,동남,144,56.19,131,29,30.01,0,79,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,동남,142,56.19,131,54,30.01,0,79,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,동보,232,82.64,135,75,22.06,0,194,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,동보,211,109.09,135,60,22.06,0,176,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,삼용,239,102.47,300,300,24.09,0,185,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,서해,233,105.78,294,294,25.06,0,180,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,성호,230,105.78,488,488,25.01,0,180,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,송도영남,209,66.11,335,80,34.11,0,88,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,송도영남,199,72.72,335,150,34.11,0,86,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,송도영남,192,79.33,335,5,34.11,0,86,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,송도영남,192,79.33,335,100,34.11,0,85,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,시대,244,42.97,916,458,24.02,0,198,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,시대,231,62.81,916,458,24.02,0,171,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,연수푸르지오4단지,367,177.73,107,18,7.07,0,256,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,연수푸르지오4단지,333,163.19,107,17,7.07,0,204,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,연수푸르지오4단지,327,142.2,107,33,7.07,0,181,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,연수푸르지오4단지,313,113.48,107,31,7.07,0,166,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,용담마을,231,62.81,500,350,24.03,0,183,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,용담마을,227,59.5,500,150,24.03,0,176,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,청량,160,59.5,50,50,34,0,109,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,하나타운1차,293,76.03,724,390,23.09,0,217,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,하나타운1차,262,49.58,724,64,23.09,0,202,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,하나타운1차,241,105.78,724,270,23.09,0,199,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,현대,183,165.29,420,266,18.06,0,151,2.39,7,30,0,28698,12722,4,0,131
연수구,청학동,현대,168,198.34,420,154,18.06,0,127,2.39,7,30,0,28698,12722,4,0,131
연수구,동춘동,건영,273,85.95,970,50,24.08,2,227,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,건영,262,99.17,970,920,24.08,2,212,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,금호,251,115.7,528,60,25.08,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,금호,243,125.62,528,308,25.08,2,203,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,금호,222,161.98,528,160,25.08,2,164,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대동,232,105.78,336,168,24.01,2,200,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대동,227,92.56,336,168,24.01,2,199,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대림2차,266,122.31,350,180,26.04,2,213,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대림2차,265,112.39,350,130,26.04,2,205,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대림2차,243,158.67,350,40,26.04,2,183,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대림3차,252,69.42,408,408,25.05,2,194,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우2차,266,115.7,888,532,23.04,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우2차,256,128.92,888,228,23.04,2,206,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우2차,235,148.76,888,128,23.04,2,188,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우3차,223,115.7,344,140,25,2,203,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우3차,223,115.7,344,60,25,2,203,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우3차,214,158.67,344,60,25,2,167,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,대우3차,214,158.67,344,84,25,2,167,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동남,245,69.42,1350,1350,24.1,2,212,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동아,246,115.7,528,60,25.08,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동아,239,125.62,528,308,25.08,2,211,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동아,222,161.98,528,160,25.08,2,164,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,동춘마을,271,79.33,930,930,24.06,2,221,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,럭키,246,115.7,540,480,25.01,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,럭키,245,138.84,540,60,25.01,2,216,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,롯데,242,115.7,320,210,25.04,2,190,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,롯데,209,155.37,320,110,25.04,2,161,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,무지개마을,299,79.33,1068,534,23.04,2,258,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,무지개마을,267,105.78,1068,534,23.04,2,232,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,삼성,251,115.7,540,480,25.04,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,삼성,234,138.84,540,60,25.04,2,191,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,삼환,276,148.76,888,128,24.07,2,229,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,삼환,274,115.7,888,532,24.07,2,221,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,삼환,260,128.92,888,228,24.07,2,208,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,아주,224,99.17,348,348,24.08,2,182,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,조흥,227,112.39,97,59,21.1,2,182,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,조흥,220,115.7,97,38,21.1,2,177,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,태평1차,218,112.39,192,96,26.01,2,169,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,태평1차,197,132.23,192,96,26.01,2,151,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,태평2차,208,79.33,198,112,23.01,2,178,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,태평2차,200,92.56,198,18,23.01,2,164,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,태평2차,187,105.78,198,68,23.01,2,154,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,풍림2차,349,59.5,1200,600,25.06,2,261,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,풍림2차,293,102.47,1200,600,25.06,2,220,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,풍림3차,277,99.17,440,440,25,2,237,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,하나2차,229,115.7,264,168,24.03,2,164,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,하나2차,216,155.37,264,96,24.03,2,138,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,한양1차,273,109.09,1020,393,24,2,234,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,한양1차,258,112.39,1020,11,24,2,227,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,한양1차,239,125.62,1020,451,24,2,211,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,한양1차,219,161.98,1020,152,24,2,173,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,한양2차,312,79.33,1440,720,23.04,2,252,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,한양2차,260,99.17,1440,720,23.04,2,212,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,현대1차,284,105.78,1040,1040,25.11,2,208,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,현대2차,266,122.31,350,180,25.06,2,217,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,현대2차,265,112.39,350,130,25.06,2,205,3.4,4,22,3,57013,18287,12,0,131
연수구,동춘동,현대2차,243,158.67,350,40,25.06,2,183,3.4,4,22,3,57013,18287,12,0,131
연수구,선학동,금호,265,105.78,540,252,26.11,3,217,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,금호,231,125.62,540,216,26.11,3,187,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,금호,201,152.06,540,72,26.11,3,161,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,뉴서울,246,105.78,720,540,26.02,3,203,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,뉴서울,200,155.37,720,180,26.02,3,151,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,"아주,대동",224,89.25,780,60,26.07,3,190,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,"아주,대동",220,102.47,780,720,26.07,3,179,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,윤성,221,79.33,423,248,23.04,3,170,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,윤성,203,105.78,423,175,23.04,3,151,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,"정광,대진",205,79.33,600,360,27.06,3,151,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,"정광,대진",194,105.78,600,240,27.06,3,142,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,태산,211,79.33,300,180,27.06,3,158,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,태산,187,105.78,300,120,27.06,3,142,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,희영무지개1차,221,79.33,120,60,23.09,3,164,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,희영무지개1차,199,105.78,120,45,23.09,3,151,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,희영무지개1차,175,125.62,120,15,23.09,3,127,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,희영무지개2차,212,82.64,157,67,23.04,3,157,2.41,3,14,0,19298,8223,2,0,131
연수구,선학동,희영무지개2차,203,105.78,157,90,23.04,3,151,2.41,3,14,0,19298,8223,2,0,131
중구,송월동,송월,137,52.89,340,120,38.05,0,61,2,1,3,0,5045,2272,0,0,58
중구,송월동,송월,139,59.5,340,60,38.05,0,63,2,1,3,0,5045,2272,0,0,58
중구,송월동,송월,127,72.72,340,40,38.05,0,62,2,1,3,0,5045,2272,0,0,58
중구,송월동,송월,154,85.95,340,60,38.05,0,73,2,1,3,0,5045,2272,0,0,58
중구,송월동,송월,148,89.25,340,60,38.05,0,70,2,1,3,0,5045,2272,0,0,58
중구,영종동,신명스카이뷰주얼리,267,79.54,1002,52,5.11,1,182,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,신명스카이뷰주얼리,267,79.67,1002,413,5.11,1,182,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,신명스카이뷰주얼리,266,79.85,1002,61,5.11,1,182,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,신명스카이뷰주얼리,266,79.88,1002,58,5.11,1,182,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,신명스카이뷰주얼리,266,79.89,1002,418,5.11,1,181,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,321,109.19,585,112,6.05,1,151,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,320,109.43,585,70,6.05,1,151,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,319,109.62,585,75,6.05,1,151,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,319,109.661,585,3,6.05,1,150,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,319,109.762,585,3,6.05,1,150,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,318,110.14,585,78,6.05,1,150,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,315,110.991,585,6,6.05,1,149,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,314,111.3,585,113,6.05,1,148,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,313,111.75,585,115,6.05,1,148,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시동보노빌리티,310,112.932,585,10,6.05,1,146,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린1단지,305,68.84,1680,57,6.03,1,203,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린1단지,275,82.86,1680,221,6.03,1,175,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린1단지,274,82.88,1680,431,6.03,1,175,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린1단지,273,83.31,1680,61,6.03,1,174,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린1단지,272,83.62,1680,206,6.03,1,173,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린1단지,272,83.71,1680,704,6.03,1,173,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린2단지,261,111.28,1287,298,6.04,1,171,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린2단지,259,111.8,1287,192,6.04,1,170,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린2단지,258,112.21,1287,295,6.04,1,169,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린2단지,258,112.421,1287,408,6.04,1,169,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시우미린2단지,257,113.032,1287,94,6.04,1,168,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시한양수자인,286,80.33,1304,354,6.03,1,205,31.58,1,30,0,37184,15227,6,1,58
중구,영종동,영종하늘도시한양수자인,284,81.05,1304,205,6.03,1,204,31.58,1,30,0,37184,15227,6,1,58
