구시군,읍면동,아파트명,분양면적,총세대수,세대수,매매평균 ㎡당가(만원),3.3㎡당가(만원),입주년도,노후도,역세권점수,전세평균 ㎡당가(만원),토지면적(km2),문화시설수,쇼핑시설수,스타벅스
연수구,연수동,풍림1차,102.47N,769,335,246,814.6,1992.03,26.09,2,229,1.52,10,56,1
연수구,연수동,효정,102.47,312,312,215,709.7,1993.12,25,2,181,1.52,10,56,1
연수구,송도동,더샵엑스포9단지,105.47,520,48,469,"1,551.50",2009.09,9.03,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,85.42,"1,516",45,468,"1,548.00",2014.03,4.09,6,299,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,112.67C,"1,516",39,453,"1,496.40",2014.03,4.09,6,321,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,112.75A,"1,516",370,452,"1,495.30",2014.03,4.09,6,308,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,113.41D,"1,516",45,450,"1,486.60",2014.03,4.09,6,328,9.7,8,95,6
연수구,송도동,송도더샵그린스퀘어,114.48B,"1,516",300,445,"1,472.70",2014.03,4.09,6,319,9.7,8,95,6
연수구,송도동,송도더샵그린애비뉴7단지,114.57,474,104,445,"1,471.60",2012.07,6.05,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린애비뉴8단지,114.43,540,90,446,"1,473.40",2012.07,6.05,6,310,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),85.95,736,102,506,"1,673.10",2014.09,4.03,6,310,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),112.39,736,240,476,"1,573.60",2014.09,4.03,6,310,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),99.17,736,102,464,"1,533.40",2014.09,4.03,6,300,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),115.7,736,188,460,"1,521.50",2014.09,4.03,6,312,9.7,8,95,6
연수구,송도동,송도더샵그린워크1차(D16),132.23,736,104,439,"1,450.00",2014.09,4.03,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),154.74,665,43,501,"1,655.70",2014.09,4.03,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),110.98B,665,126,480,"1,586.20",2014.09,4.03,6,310,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),111.24C,665,62,479,"1,582.50",2014.09,4.03,6,309,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),113.26A,665,156,470,"1,554.20",2014.09,4.03,6,308,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),150.58,665,62,468,"1,547.70",2014.09,4.03,6,349,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),129.82,665,124,458,"1,515.10",2014.09,4.03,6,333,9.7,8,95,6
연수구,송도동,송도더샵그린워크2차(D11),101.78,665,92,452,"1,494.10",2014.09,4.03,6,318,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),150.59A,780,62,531,"1,756.20",2015.1,3.02,6,307,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),152.02B,780,63,526,"1,739.70",2015.1,3.02,6,355,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),154.53,780,65,518,"1,711.40",2015.1,3.02,6,346,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),131.02A,780,64,496,"1,640.00",2015.1,3.02,6,331,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),131.30B,780,61,495,"1,636.50",2015.1,3.02,6,314,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),111.47B,780,31,489,"1,616.30",2015.1,3.02,6,313,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),112.04A,780,195,486,"1,608.10",2015.1,3.02,6,311,9.7,8,95,6
연수구,송도동,송도더샵그린워크3차(D18),112.55C,780,239,484,"1,600.80",2015.1,3.02,6,310,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,184.11,692,57,679,"2,244.40",2015.08,3.04,6,323,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,157.24,692,113,556,"1,839.60",2015.08,3.04,6,320,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,113.91B,692,28,527,"1,741.30",2015.08,3.04,6,318,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,114.27A,692,56,525,"1,735.80",2015.08,3.04,6,365,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,115.16C,692,352,521,"1,722.40",2015.08,3.04,6,362,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰21단지,96.83,692,84,506,"1,672.90",2015.08,3.04,6,356,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,184.19,691,56,679,"2,243.50",2015.08,3.04,6,332,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,157.31,691,113,524,"1,733.70",2015.08,3.04,6,331,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,113.91B,691,28,505,"1,668.70",2015.08,3.04,6,314,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,114.27A,691,56,503,"1,663.50",2015.08,3.04,6,312,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,115.16C,691,352,499,"1,650.60",2015.08,3.04,6,311,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰22단지,96.83,691,84,454,"1,502.20",2015.08,3.04,6,420,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,182.71,478,56,684,"2,261.60",2015.08,3.04,6,407,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,157.02,478,59,525,"1,736.90",2015.08,3.04,6,299,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,114.13B,478,66,504,"1,665.50",2015.08,3.04,6,407,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,114.34A,478,66,503,"1,662.40",2015.08,3.04,6,397,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,115.15C,478,166,499,"1,650.70",2015.08,3.04,6,305,9.7,8,95,6
연수구,송도동,송도더샵마스터뷰23단지,96.09,478,64,458,"1,513.70",2015.08,3.04,6,410,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,239.64,729,42,601,"1,986.50",2010.11,8.01,6,398,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,228.18,729,43,570,"1,883.40",2010.11,8.01,6,328,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,203.78A,729,21,540,"1,784.50",2010.11,8.01,6,386,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,204.22B,729,22,539,"1,780.60",2010.11,8.01,6,380,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,167.97,729,43,509,"1,682.70",2010.11,8.01,6,379,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,171.99,729,84,484,"1,600.10",2010.11,8.01,6,373,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,143.54,729,212,439,"1,450.90",2010.11,8.01,6,349,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크I,154.3,729,43,437,"1,446.20",2010.11,8.01,6,342,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크Ⅱ,183.1,632,36,478,"1,579.80",2011.08,7.04,6,340,9.7,8,95,6
연수구,송도동,송도더샵센트럴파크Ⅱ,181.45,632,44,477,"1,575.90",2011.08,7.04,6,358,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,412.01,"1,596",2,631,"2,086.10",2009.01,9.11,6,355,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,399.82,"1,596",2,625,"2,067.10",2009.01,9.11,6,307,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,305.48,"1,596",8,571,"1,888.40",2009.01,9.11,6,305,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,310.87,"1,596",8,561,"1,855.60",2009.01,9.11,6,329,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,321.05,"1,596",8,561,"1,853.40",2009.01,9.11,6,323,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,226.52,"1,596",52,508,"1,678.30",2009.01,9.11,6,343,9.7,8,95,6
연수구,송도동,송도더샵퍼스트월드,218.15,"1,596",52,458,"1,515.40",2009.01,9.11,6,325,9.7,8,95,6
연수구,송도동,송도더샵하버뷰13단지,191.72,553,62,456,"1,508.70",2011.04,7.08,6,324,9.7,8,95,6
연수구,송도동,송도롯데캐슬,113.95A,643,21,452,"1,494.10",2012.11,6.01,6,323,9.7,8,95,6
연수구,송도동,송도롯데캐슬,114.13B,643,22,451,"1,491.70",2012.11,6.01,6,435,9.7,8,95,6
연수구,송도동,송도롯데캐슬,114.63C,643,43,449,"1,485.20",2012.11,6.01,6,410,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,195.25,551,82,627,"2,074.10",2015.06,3.06,6,409,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,116.58A,551,74,581,"1,921.20",2015.06,3.06,6,365,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,116.70B,551,186,581,"1,919.20",2015.06,3.06,6,364,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,131.16B,551,38,566,"1,871.40",2015.06,3.06,6,314,9.7,8,95,6
연수구,송도동,송도센트럴파크푸르지오,131.36A,551,159,565,"1,868.60",2015.06,3.06,6,314,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,115.70AH,999,12,475,"1,571.50",2015.09,3.03,6,314,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,117.90BH,999,22,466,"1,542.10",2015.09,3.03,6,317,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,117.90B,999,328,466,"1,542.10",2015.09,3.03,6,300,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,117.96BS,999,24,466,"1,541.40",2015.09,3.03,6,316,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,118.29A,999,166,465,"1,537.10",2015.09,3.03,6,313,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,118.29AS,999,12,465,"1,537.10",2015.09,3.03,6,309,9.7,8,95,6
연수구,송도동,송도아트윈푸르지오,148.24,999,178,438,"1,449.50",2015.09,3.03,6,309,9.7,8,95,6
연수구,송도동,송도웰카운티1단지,134.14D,980,3,466,"1,540.30",2008.02,10.1,6,308,9.7,8,95,6
연수구,송도동,송도웰카운티1단지,107.45T,980,42,442,"1,461.40",2008.02,10.1,6,306,9.7,8,95,6
연수구,송도동,송도웰카운티1단지,108.31A,980,105,439,"1,449.80",2008.02,10.1,6,304,9.7,8,95,6
연수구,송도동,송도웰카운티2단지,107.69T,798,25,446,"1,473.50",2007.09,11.03,6,349,9.7,8,95,6
연수구,송도동,송도웰카운티2단지,108.56A,798,102,442,"1,461.70",2007.09,11.03,6,346,9.7,8,95,6
연수구,송도동,송도웰카운티2단지,134.46D,798,7,439,"1,450.60",2007.09,11.03,6,325,9.7,8,95,6
연수구,송도동,송도웰카운티4단지,110.01A,465,84,464,"1,532.50",2010.02,8.1,6,324,9.7,8,95,6
연수구,송도동,송도웰카운티4단지,164.15T1,465,81,442,"1,460.10",2010.02,8.1,6,318,9.7,8,95,6
연수구,송도동,송도웰카운티4단지,126.02,465,38,440,"1,455.90",2010.02,8.1,6,315,9.7,8,95,6
연수구,송도동,송도자이하버뷰2단지,130.19A,523,50,446,"1,472.70",2011.02,7.1,6,314,9.7,8,95,6
연수구,송도동,송도자이하버뷰2단지,192.01C,523,2,443,"1,463.40",2011.02,7.1,6,314,9.7,8,95,6
연수구,송도동,송도자이하버뷰2단지,192.05A,523,52,443,"1,463.10",2011.02,7.1,6,340,9.7,8,95,6
연수구,송도동,송도자이하버뷰2단지,192.55B,523,52,441,"1,459.30",2011.02,7.1,6,333,9.7,8,95,6
연수구,송도동,송도해모로월드뷰,112.69A,638,185,448,"1,481.40",2012.12,6,6,328,9.7,8,95,6
연수구,송도동,송도해모로월드뷰,113.07C,638,129,447,"1,476.50",2012.12,6,6,328,9.7,8,95,6
연수구,송도동,송도해모로월드뷰,113.16B,638,132,446,"1,475.30",2012.12,6,6,328,9.7,8,95,6
연수구,송도동,송도힐스테이트5단지,200.26,118,35,462,"1,526.90",2011.01,7.11,6,327,9.7,8,95,6
연수구,송도동,코오롱더프라우2차(3단지),284.39,180,3,450,"1,486.40",2012.08,6.04,6,326,9.7,8,95,6
연수구,송도동,푸르지오하버뷰,206.06,593,63,461,"1,524.10",2011.03,7.09,6,323,9.7,8,95,6
연수구,송도동,푸르지오하버뷰,191.53A,593,101,454,"1,501.60",2011.03,7.09,6,317,9.7,8,95,6
연수구,송도동,푸르지오하버뷰,192.00B,593,38,440,"1,454.90",2011.03,7.09,6,316,9.7,8,95,6
연수구,옥련동,럭키송도,85.95,"1,304",144,262,865.4,1993.11,25.01,1,221,2.15,4,31,0
연수구,옥련동,럭키송도,105.78,"1,304",728,234,773.5,1993.11,25.01,1,199,2.15,4,31,0
연수구,옥련동,럭키송도,125.62,"1,304",216,231,763.2,1993.11,25.01,1,175,2.15,4,31,0
연수구,옥련동,럭키송도,161.98,"1,304",216,198,653.1,1993.11,25.01,1,145,2.15,4,31,0
연수구,옥련동,백산1차,82.64,307,244,221,730,1994.1,24.02,1,188,2.15,4,31,0
연수구,옥련동,백산1차,119,307,63,189,625,1994.1,24.02,1,155,2.15,4,31,0
연수구,옥련동,백산2차,79.33,301,137,271,895.9,1997.05,21.07,1,233,2.15,4,31,0
연수구,옥련동,백산2차,105.78,301,124,227,750,1997.05,21.07,1,189,2.15,4,31,0
연수구,옥련동,백산2차,178.51,301,40,176,583.3,1997.05,21.07,1,123,2.15,4,31,0
연수구,옥련동,삼성,79.33,612,402,306,"1,010.50",1996.03,22.09,1,246,2.15,4,31,0
연수구,옥련동,삼성,105.78,612,210,260,859.4,1996.03,22.09,1,203,2.15,4,31,0
연수구,옥련동,서해,79.33,600,324,271,895.9,1995.1,23.02,1,233,2.15,4,31,0
연수구,옥련동,서해,85.95,600,24,262,865.4,1995.1,23.02,1,215,2.15,4,31,0
연수구,옥련동,서해,95.86,600,108,245,810.4,1995.1,23.02,1,206,2.15,4,31,0
연수구,옥련동,서해,109.09,600,144,218,719.7,1995.1,23.02,1,188,2.15,4,31,0
연수구,옥련동,송학둥지,79.33B,160,80,176,583.4,1983.12,35,1,107,2.15,4,31,0
연수구,옥련동,송학둥지,79.33A,160,80,176,583.4,1983.12,35,1,107,2.15,4,31,0
연수구,옥련동,쌍용,79.33,574,256,309,"1,021.00",1998.08,20.04,1,233,2.15,4,31,0
연수구,옥련동,쌍용,109.09,574,227,257,848.5,1998.08,20.04,1,197,2.15,4,31,0
연수구,옥련동,쌍용,152.06,574,91,225,744.6,1998.08,20.04,1,158,2.15,4,31,0
연수구,옥련동,아주1차,39.66,384,224,277,916.9,1997.08,21.04,1,189,2.15,4,31,0
연수구,옥련동,아주1차,105.78,384,72,241,796.9,1997.08,21.04,1,164,2.15,4,31,0
연수구,옥련동,아주1차,142.14,384,40,199,657,1997.08,21.04,1,155,2.15,4,31,0
연수구,옥련동,아주1차,148.76,384,44,190,627.8,1997.08,21.04,1,150,2.15,4,31,0
연수구,옥련동,아주1차,261.15,384,2,178,588.6,1997.08,21.04,1,94,2.15,4,31,0
연수구,옥련동,아주1차,251.24,384,2,177,585.5,1997.08,21.04,1,93,2.15,4,31,0
연수구,옥련동,영남송도,66.11,335,80,204,675.1,1984.11,34.01,1,68,2.15,4,31,0
연수구,옥련동,영남송도,72.72,335,100,199,659.2,1984.11,34.01,1,62,2.15,4,31,0
연수구,옥련동,영남송도,79.33,335,155,195,645.9,1984.11,34.01,1,57,2.15,4,31,0
연수구,옥련동,우성,79.33,498,206,315,"1,041.80",1996.09,22.03,1,243,2.15,4,31,0
연수구,옥련동,우성,109.09,498,224,261,863.6,1996.09,22.03,1,211,2.15,4,31,0
연수구,옥련동,우성,152.06,498,68,214,706.6,1996.09,22.03,1,171,2.15,4,31,0
연수구,옥련동,우성2차,107.59,255,88,256,845,2002.06,16.06,1,209,2.15,4,31,0
연수구,옥련동,우성2차,119.22,255,167,243,804.1,2002.06,16.06,1,197,2.15,4,31,0
연수구,옥련동,원흥,105.78,359,184,227,750,1994.11,24.01,1,188,2.15,4,31,0
연수구,옥련동,원흥,82.64,359,175,221,730,1994.11,24.01,1,184,2.15,4,31,0
연수구,옥련동,윤성,66.11,132,54,189,625.1,1991.04,27.08,1,131,2.15,4,31,0
연수구,옥련동,윤성,56.19,132,6,187,617.7,1991.04,27.08,1,129,2.15,4,31,0
연수구,옥련동,윤성,72.72,132,66,186,613.7,1991.04,27.08,1,119,2.15,4,31,0
연수구,옥련동,윤성,62.81,132,6,183,605.3,1991.04,27.08,1,116,2.15,4,31,0
연수구,옥련동,태평,76.03,273,98,303,"1,000.00",1997.11,21.01,1,243,2.15,4,31,0
연수구,옥련동,태평,109.09,273,120,243,803,1997.11,21.01,1,193,2.15,4,31,0
연수구,옥련동,태평,155.37,273,36,200,659.6,1997.11,21.01,1,148,2.15,4,31,0
연수구,옥련동,태평,148.76,273,19,195,644.4,1997.11,21.01,1,145,2.15,4,31,0
연수구,옥련동,풍림,56.19,386,52,311,"1,029.60",1998.03,20.09,1,249,2.15,4,31,0
연수구,옥련동,풍림,79.33,386,116,309,"1,021.00",1998.03,20.09,1,246,2.15,4,31,0
연수구,옥련동,풍림,99.17,386,160,280,925,1998.03,20.09,1,222,2.15,4,31,0
연수구,옥련동,풍림,109.09,386,58,254,840.9,1998.03,20.09,1,202,2.15,4,31,0
연수구,옥련동,한국,79.33,481,225,277,916.8,1997.12,21,1,233,2.15,4,31,0
연수구,옥련동,한국,105.78,481,256,251,828.2,1997.12,21,1,203,2.15,4,31,0
연수구,옥련동,현대1차,56.19,674,68,276,911.9,1994.12,24,1,200,2.15,4,31,0
연수구,옥련동,현대1차,92.56,674,136,232,767.9,1994.12,24,1,196,2.15,4,31,0
연수구,옥련동,현대1차,112.39,674,249,231,764.8,1994.12,24,1,195,2.15,4,31,0
연수구,옥련동,현대1차,79.33,674,221,230,760.5,1994.12,24,1,182,2.15,4,31,0
연수구,옥련동,현대2차,79.33,"1,180",518,309,"1,021.00",1996.06,22.06,1,246,2.15,4,31,0
연수구,옥련동,현대2차,112.39,"1,180",662,249,823.6,1996.06,22.06,1,205,2.15,4,31,0
연수구,옥련동,현대3차,79.33,368,168,290,958.4,1996.07,22.05,1,243,2.15,4,31,0
연수구,옥련동,현대3차,112.39,368,200,236,779.5,1996.07,22.05,1,191,2.15,4,31,0
연수구,옥련동,현대4차,79.33,"1,011",457,312,"1,031.40",1997.05,21.07,1,233,2.15,4,31,0
연수구,옥련동,현대4차,112.39,"1,011",554,254,838.3,1997.05,21.07,1,196,2.15,4,31,0
연수구,옥련동,현대5차,76.03,621,268,303,"1,000.00",1997.06,21.06,1,243,2.15,4,31,0
연수구,옥련동,현대5차,109.09,621,353,252,833.3,1997.06,21.06,1,193,2.15,4,31,0
연수구,청학동,동남,56.19B,131,48,144,476.5,1988.11,30.01,0,79,2.39,7,30,0
연수구,청학동,동남,56.19A,131,29,144,476.5,1988.11,30.01,0,79,2.39,7,30,0
연수구,청학동,동남,56.19,131,54,142,470.7,1988.11,30.01,0,79,2.39,7,30,0
연수구,청학동,동보,82.64,135,75,232,766,1996.06,22.06,0,194,2.39,7,30,0
연수구,청학동,동보,109.09,135,60,211,697,1996.06,22.06,0,176,2.39,7,30,0
연수구,청학동,삼용,102.47,300,300,239,790.4,1994.03,24.09,0,185,2.39,7,30,0
연수구,청학동,서해,105.78,294,294,233,768.8,1993.06,25.06,0,180,2.39,7,30,0
연수구,청학동,성호,105.78,488,488,230,761,1993.11,25.01,0,180,2.39,7,30,0
연수구,청학동,송도영남,66.11,335,80,209,690.1,1984.01,34.11,0,88,2.39,7,30,0
연수구,청학동,송도영남,72.72,335,150,199,659.2,1984.01,34.11,0,86,2.39,7,30,0
연수구,청학동,송도영남,79.33A,335,5,192,633.4,1984.01,34.11,0,86,2.39,7,30,0
연수구,청학동,송도영남,79.33,335,100,192,633.4,1984.01,34.11,0,85,2.39,7,30,0
연수구,청학동,시대,42.97,916,458,244,807.8,1994.1,24.02,0,198,2.39,7,30,0
연수구,청학동,시대,62.81,916,458,231,763.2,1994.1,24.02,0,171,2.39,7,30,0
연수구,청학동,연수푸르지오4단지,177.73,107,18,367,"1,214.60",2011.05,7.07,0,256,2.39,7,30,0
연수구,청학동,연수푸르지오4단지,163.19,107,17,333,"1,100.00",2011.05,7.07,0,204,2.39,7,30,0
연수구,청학동,연수푸르지오4단지,142.2,107,33,327,"1,081.00",2011.05,7.07,0,181,2.39,7,30,0
연수구,청학동,연수푸르지오4단지,113.48,107,31,313,"1,034.20",2011.05,7.07,0,166,2.39,7,30,0
연수구,청학동,용담마을,62.81,500,350,231,763.2,1994.09,24.03,0,183,2.39,7,30,0
연수구,청학동,용담마을,59.5,500,150,227,750.1,1994.09,24.03,0,176,2.39,7,30,0
연수구,청학동,청량,59.5,50,50,160,527.8,1984.12,34,0,109,2.39,7,30,0
연수구,청학동,하나타운1차,76.03,724,390,293,967.4,1995.03,23.09,0,217,2.39,7,30,0
연수구,청학동,하나타운1차,49.58,724,64,262,866.8,1995.03,23.09,0,202,2.39,7,30,0
연수구,청학동,하나타운1차,105.78,724,270,241,796.9,1995.03,23.09,0,199,2.39,7,30,0
연수구,청학동,현대,165.29,420,266,183,605,2000.06,18.06,0,151,2.39,7,30,0
연수구,청학동,현대,198.34,420,154,168,554.2,2000.06,18.06,0,127,2.39,7,30,0
연수구,동춘동,건영,85.95,970,50,273,903.9,1994.04,24.08,2,227,3.4,4,22,3
연수구,동춘동,건영,99.17,970,920,262,866.7,1994.04,24.08,2,212,3.4,4,22,3
연수구,동춘동,금호,115.7,528,60,251,828.6,1993.04,25.08,2,220,3.4,4,22,3
연수구,동춘동,금호,125.62,528,308,243,802.6,1993.04,25.08,2,203,3.4,4,22,3
연수구,동춘동,금호,161.98,528,160,222,734.7,1993.04,25.08,2,164,3.4,4,22,3
연수구,동춘동,대동,105.78,336,168,232,765.7,1994.11,24.01,2,200,3.4,4,22,3
연수구,동춘동,대동,92.56,336,168,227,750,1994.11,24.01,2,199,3.4,4,22,3
연수구,동춘동,대림2차,122.31,350,180,266,878.4,1992.08,26.04,2,213,3.4,4,22,3
연수구,동춘동,대림2차,112.39,350,130,265,875.1,1992.08,26.04,2,205,3.4,4,22,3
연수구,동춘동,대림2차,158.67,350,40,243,802.1,1992.08,26.04,2,183,3.4,4,22,3
연수구,동춘동,대림3차,69.42,408,408,252,833.4,1993.07,25.05,2,194,3.4,4,22,3
연수구,동춘동,대우2차,115.7,888,532,266,878.6,1995.08,23.04,2,220,3.4,4,22,3
연수구,동춘동,대우2차,128.92,888,228,256,846.2,1995.08,23.04,2,206,3.4,4,22,3
연수구,동춘동,대우2차,148.76,888,128,235,777.8,1995.08,23.04,2,188,3.4,4,22,3
연수구,동춘동,대우3차,115.70B,344,140,223,735.7,1993.12,25,2,203,3.4,4,22,3
연수구,동춘동,대우3차,115.70A,344,60,223,735.7,1993.12,25,2,203,3.4,4,22,3
연수구,동춘동,대우3차,158.67S,344,60,214,708.4,1993.12,25,2,167,3.4,4,22,3
연수구,동춘동,대우3차,158.67N,344,84,214,708.4,1993.12,25,2,167,3.4,4,22,3
연수구,동춘동,동남,69.42,"1,350","1,350",245,809.5,1994.02,24.1,2,212,3.4,4,22,3
연수구,동춘동,동아,115.7,528,60,246,814.3,1993.04,25.08,2,220,3.4,4,22,3
연수구,동춘동,동아,125.62,528,308,239,789.5,1993.04,25.08,2,211,3.4,4,22,3
연수구,동춘동,동아,161.98,528,160,222,734.7,1993.04,25.08,2,164,3.4,4,22,3
연수구,동춘동,동춘마을,79.33,930,930,271,895.9,1994.06,24.06,2,221,3.4,4,22,3
연수구,동춘동,럭키,115.7,540,480,246,814.3,1993.11,25.01,2,220,3.4,4,22,3
연수구,동춘동,럭키,138.84,540,60,245,809.5,1993.11,25.01,2,216,3.4,4,22,3
연수구,동춘동,롯데,115.7,320,210,242,801.4,1993.08,25.04,2,190,3.4,4,22,3
