시군구,행정구역,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.1,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.1,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.1,2018.11,2018.12,3년간 평균
서구,금곡동,0.222,0.515,-0.079,0.341,-0.156,0.404,0.055,0.061,-0.035,-0.05,0.482,0.055,0.343,0.333,0.324,0.037,0.007,0.518,0.211,0.103,0.258,0.443,0.108,0.234,0.253,0.323,0.354,0.324,0.26,0.3,0.29,0.074,0.094,0.183,0.159,0.185,0.20925
서구,오류왕길동,-0.364,0.468,-0.102,0.732,-0.42,0.454,0.194,0.77,0.536,0.478,0.954,0.156,0.444,0.28,0.26,0.302,1.488,0.284,0.692,0.344,0.434,0.688,0.792,0.394,0.56,0.618,0.628,0.582,0.552,0.502,0.586,0.34,0.192,0.228,0.506,0.432,0.444
서구,불로동,0.202,0.08,0.067,0.145,0.476,0.636,0.241,-0.098,0.358,-0.044,0.079,0.104,0.067,0.174,0.127,0.299,0.118,0.628,0.094,-0.045,0.293,0.344,0.093,0.196,0.436,0.256,0.283,0.096,0.162,0.563,0,0.221,0,0.759,0,0.149,0.209972222
서구,합계,0.104,0.173,0.087,0.341,0.172,0.289,0.225,0.177,0.187,0.062,0.158,0.076,0.14,0.286,0.251,0.155,0.306,0.32,0.352,0.267,0.348,0.377,0.244,0.245,0.261,0.231,0.303,0.294,0.319,0.36,0.265,0.205,0.46,0.453,0.418,0.21,0.253361111
연수구,옥련동,0.079,0.062,0.114,0.013,0.079,0.113,0.02,0.05,0.001,0.035,0.137,0.379,-0.319,-0.172,0.429,0.133,0.341,0.472,0.423,0.39,0.288,0.108,0.274,0.126,0.075,0.46,0.379,0.156,0.079,0.133,0.325,0.318,0.336,0.46,0.348,0.555,0.199972222
연수구,선학동,0.072,0,0.089,0.099,0.166,0.041,0.05,0.09,0.025,0,0.468,0.193,-0.624,0.199,0.232,0.223,0.013,0.343,0.152,0.21,-0.079,-0.178,0.204,-0.144,0.133,0.009,0.429,0.29,0.24,0.122,0.276,0.255,0.298,0.412,0.423,0.344,0.140972222
연수구,연수동,0.161,0.061,0.271,0.203,0.147,0.119,0.053,0.161,0.327,0.252,0.773,0.591,-0.731,0.355,0.392,0.152,0.266,1.021,0.219,0.459,-0.122,-0.077,0.214,0.224,0.076,-0.018,0.357,0.399,0.22,0.119,0.316,0.292,0.316,0.457,0.503,0.555,0.252305556
연수구,청학동,0.112,0.024,0.097,0.051,0.023,0.157,-0.004,0.092,0.079,0.187,0.44,-0.013,-0.122,0.149,0.44,0.152,0.581,0.528,0.274,0.29,0.064,-0.096,0.126,0.251,0.212,0.235,0.123,0.335,0.179,0.12,0.261,0.232,0.269,0.457,0.324,0.318,0.192972222
연수구,동춘동,0.106,0.004,0.032,0.179,0.022,0.139,0.06,0.069,0.01,0.093,-0.048,0.468,-0.203,-0.025,0.347,0.049,0.21,0.351,0.626,0.367,0.198,0.132,-0.059,0.296,0.186,0.375,0.294,0.145,0.053,0.118,0.227,0.233,0.276,0.464,0.543,0.187,0.181222222
연수구,송도동,0.174,0.126,0.194,0.228,0.187,0.217,0.089,0.138,0.123,0.199,0.087,0.106,0.226,0.341,0.363,0.073,0.197,0.255,0.326,0.293,0.332,0.4,0.288,0.353,0.314,0.217,0.278,0.214,0.293,0.271,0.344,0.309,0.41,0.485,0.402,0.458,0.258611111
연수구,합계,0.154,0.099,0.17,0.199,0.153,0.19,0.075,0.125,0.113,0.176,0.14,0.187,0.066,0.266,0.366,0.084,0.218,0.332,0.351,0.315,0.273,0.303,0.243,0.313,0.266,0.231,0.289,0.22,0.248,0.232,0.326,0.297,0.381,0.477,0.418,0.437,0.242583333
옹진군,북도면,-0.019,-0.115,0.185,-0.052,0.201,0.17,-0.012,0.358,0.252,0.145,0.123,-0.124,-0.115,-0.1,0.19,0.226,0.209,0.401,0.138,0.161,0.216,0.414,0.358,0.184,0.032,0.184,0.167,0.189,0.154,0.168,0.164,0.148,0.339,0.306,0.151,0.235,0.156416667
옹진군,백령면,-0.106,0.256,-0.069,0.11,0.153,0.093,0.356,-0.082,0.074,0.038,0.076,-0.106,-0.049,-0.081,0.059,0.074,-0.098,-0.088,0.018,-0.122,-0.169,-0.142,0.276,0.128,0.077,0.115,0.169,0.182,0.177,0.178,0.04,0.265,0.456,0.395,-0.178,-0.219,0.062666667
옹진군,대청면,-0.025,0.111,0,0.036,0.003,0.034,0.202,-0.085,0.234,0.204,0.039,-0.074,-0.067,0,0.082,0.013,-0.209,-0.128,0.068,-0.122,-0.05,-0.064,0.147,0.24,0.051,0.114,0.161,0.128,0.155,0.137,-0.089,0.427,0.86,0.823,0.237,1.075,0.129666667
옹진군,덕적면,0.178,-0.138,0.054,-0.071,0.101,0.081,0.254,-0.043,0.167,0.199,0.03,-0.157,-0.064,0.068,0.082,0.135,0.176,-0.031,0.29,-0.027,-0.092,0.193,-0.083,0.101,0.218,-0.027,0.126,0.125,0.061,0.113,0.016,-0.428,0.027,0.549,0.903,0.345,0.095305556
옹진군,영흥면,0.159,-0.092,0.096,-0.01,-0.047,0.133,0.323,0.202,0.052,0.14,0.104,-0.101,-0.094,0.017,0.888,0.196,0.215,0.108,0.245,0.199,0.176,-0.13,0.134,0.187,0.006,0.067,0.172,0.123,0.131,0.123,0.379,-0.266,0.414,0.428,0.999,1.013,0.185805556
옹진군,자월면,-0.109,-0.034,0.126,0.183,0.022,0.153,0.216,-0.063,-0.49,0.112,0.042,0.074,-0.011,0.093,-0.004,-0.013,0.242,0.055,0.194,0.097,-0.038,0.275,0.175,0.204,0.006,0.246,0.17,0.211,0.153,0.175,0.245,0.112,0.213,0.202,0.223,0.272,0.103583333
옹진군,연평면,-0.181,-0.123,0.025,0.181,0.141,-0.114,0.238,0,-0.006,0.008,0.02,-0.083,-0.025,-0.086,0.822,0.081,-0.046,0.041,0,-0.129,0.071,0,0.109,0.223,0.036,0.128,0.117,0.119,0.082,0.119,0.163,0.081,0.776,0.146,0.446,0.716,0.113777778
옹진군,합계,0.064,-0.079,0.117,-0.011,0.066,0.14,0.194,0.214,0.105,0.138,0.101,-0.103,-0.092,-0.025,0.566,0.184,0.189,0.173,0.197,0.152,0.146,0.061,0.2,0.152,0.126,0.275,0.188,0.122,0.069,0.154,0.196,0.174,0.17,0.06,0.187,0.099,0.129694444
중구,도원동,-0.003,-0.06,0.018,-0.039,0.091,0.017,-0.077,0.04,0.071,0.402,0.187,0.072,0.093,0.125,0.031,0.031,0.139,0.037,0.185,0.082,0.154,0.166,0.158,0.228,0.197,0.255,0.147,0.195,0.147,0.362,0.3,0.308,0.192,0.338,0.347,0.087,0.139527778
중구,동인천동,0.046,-0.187,0.01,0.04,0.084,0.039,-0.036,0.075,-0.001,0.114,0.18,0.249,0.194,0.153,0.328,0.412,0.355,0.243,0.361,0.18,0.377,0.281,0.263,0.508,0.285,0.426,0.462,0.385,0.504,0.693,0.693,0.554,0.381,0.604,0.667,0.471,0.288694444
중구,북성동,0.014,0.011,0.168,-0.184,0.013,0.148,0.004,0.29,0.052,0.239,0.605,0.205,0.221,0.42,0.321,0.305,0.308,0.067,0.435,0.715,0.705,0.212,0.531,0.745,0.519,0.303,0.313,0.362,0.257,0.495,0.539,0.609,0.36,0.628,0.558,0.542,0.334305556
중구,송월동,0.077,-0.102,0.203,-0.022,0.139,0.172,0.033,0.026,0.028,0.158,0.221,0.108,0.097,0.108,0.158,0.049,0.062,0.061,0.223,0.161,0.265,0.133,0.174,0.202,0.131,0.052,0.148,0.231,0.27,0.207,0.169,0.396,0.148,0.402,0.264,0.329,0.15225
중구,신포동,0.375,-0.133,1.088,0.251,0.846,0.399,-0.207,0.653,0.667,1.468,1.236,1.144,0.785,0.744,0.653,0.619,0.488,0.622,1.458,1.581,1.556,0.954,0.929,0.964,0.536,0.885,0.759,1.746,1.181,0.972,1.578,1.513,1.376,2.121,1.512,1.936,0.979305556
중구,신흥동,0.023,0.014,0.024,-0.017,0.023,0.186,0.005,0.002,0.017,0.398,0.022,0.03,0.129,0.247,0.277,0.308,0.415,0.046,0.491,0.246,0.431,0.047,0.5,0.365,0.237,0.141,0.155,0.364,0.258,0.087,0.255,0.309,0.209,0.382,0.354,0.242,0.200611111
중구,영종동,0.519,0.471,1.377,1.011,0.582,1.422,2.001,0.654,0.552,0.534,0.429,0.729,0.639,0.693,0.894,0.633,0.45,0.357,0.864,0.231,0.771,0.516,0.444,1.098,0.828,0.534,0.492,0.381,0.609,0.705,0.738,0.798,0.573,0.831,0.774,0.837,0.721416667
중구,용유동,0.055,0.051,0.235,0.05,-0.019,0.156,-0.151,0.026,0.183,0.187,0.178,0.168,0.065,0.208,0.207,0.258,0.142,0.102,0.216,0.103,0.086,0.109,0.122,0.172,0.19,0.152,0.162,0.18,0.203,0.079,0.051,0.309,0.184,0.274,0.337,0.392,0.150611111
중구,운서동,0.111,0.148,-0.062,0.017,0.008,0.071,0.21,0.025,0.086,0.134,0.123,0.101,0.155,0.261,0.213,0.146,-0.02,0.149,0.172,0.265,0.161,0.171,0.205,0.225,0.278,0.172,0.289,0.115,0.239,0.192,0.182,0.115,0.23,0.243,0.205,0.209,0.154
중구,율목동,-0.131,-0.086,0.06,0.036,0.005,-0.105,0.005,0.024,-0.073,0.131,0.162,0.17,0.107,0.144,0.013,0.118,0.174,-0.074,0.114,0.042,0.296,0.178,0.119,0.201,0.157,0.157,0.197,0.179,0.204,0.265,0.296,0.478,0.212,0.358,0.107,0.395,0.12875
중구,합계,0.104,0.083,0.203,0.116,0.077,0.244,0.286,0.113,0.119,0.168,0.148,0.174,0.168,0.231,0.253,0.211,0.15,0.115,0.224,0.16,0.233,0.131,0.206,0.313,0.258,0.159,0.196,0.151,0.199,0.194,0.215,0.249,0.197,0.279,0.254,0.257,0.189944444
